speed,distance,weather,obstacle,ir_data,uv_data,braking_force
118,78,1,4,70.407836247561,0,10000
6,8,1,2,0.127318801971741,1,6860
3,130,3,1,123.939151094926,0,2650
102,133,3,3,130.302046219715,0,7510
65,141,2,3,137.254009614832,0,5620
45,89,2,3,81.5089274268588,0,6180
1,7,1,2,4.72382331152444,1,6640
109,66,3,2,64.5160694321414,1,9870
61,120,1,4,114.124383677872,0,6250
2,87,2,4,84.1404548534967,0,4090
48,171,1,1,166.118064971184,0,4070
77,80,2,3,75.7500965764846,1,8050
102,101,1,4,94.1639200506455,1,8870
22,91,1,3,86.4478651272686,1,5170
23,132,3,1,127.66223208014,1,3590
10,42,3,2,37.8331084707933,0,5640
13,87,3,3,82.134030605446,0,4440
49,157,3,4,152.375931428637,0,4140
108,163,3,1,159.883099303699,1,6910
22,112,1,2,106.217192642174,0,4540
31,183,3,4,177.351726108805,0,2460
13,120,3,1,114.888687831449,1,3450
109,124,3,1,116.893048423968,0,8130
61,13,2,2,7.84998679673546,0,9260
102,198,3,4,193.311489831194,1,5560
46,14,2,3,9.05149716615706,1,8480
29,40,2,3,33.6907551025376,0,6850
94,103,2,1,93.6813725032836,1,8210
54,171,2,2,164.838141258782,0,4170
70,175,3,2,169.546284081676,0,4650
70,177,2,1,172.919674841454,1,4790
5,137,1,4,131.553933003793,0,2940
107,17,2,4,12.2696487633676,0,10000
19,192,2,2,185.499418094836,1,1790
111,187,3,3,183.288219529996,1,6340
74,94,1,1,85.2852809553717,1,7680
62,44,1,3,41.00721922555,1,8580
90,135,2,4,130.50080783082,0,7050
4,121,3,4,112.337783732692,0,2970
3,45,2,1,39.2644198215963,1,5400
92,26,3,3,19.3274544169141,1,10000
73,84,3,2,78.8585950187005,1,7530
40,101,2,4,96.1502894949452,1,5570
37,63,1,3,56.5109715130649,1,6760
63,27,2,4,19.3989594457296,1,8940
44,52,1,4,46.4175953447339,0,7440
44,34,3,4,26.0971832241256,1,7580
40,119,1,2,114.471901443405,1,5230
103,75,1,3,68.1955587905899,0,9700
99,185,2,4,179.332968475146,0,6000
2,99,3,3,92.4130551491244,0,3530
119,134,1,3,131.104693865356,0,8730
99,19,1,2,12.2467113395406,1,10000
98,106,1,1,98.386236380143,1,8520
0,197,2,2,192.227724745525,0,690
81,84,3,3,82.3647188004102,1,7930
83,59,2,2,58.1032229427017,1,8980
20,79,1,3,71.9455069340736,0,5430
44,57,1,3,55.2695714983799,1,7290
65,122,2,4,119.707237272955,0,6190
42,26,2,4,21.702563314616,0,7920
20,154,3,3,148.570343982305,0,2780
19,79,2,2,71.7973040728302,0,5180
97,24,2,2,19.1584881839808,1,10000
67,34,2,1,27.7117470433086,0,8930
16,138,1,4,136.442437698654,1,3460
81,125,2,1,119.285449835431,0,6900
45,195,2,3,186.956471004934,1,3000
72,180,2,2,177.329941001995,0,4800
110,28,2,4,21.2638545579866,0,10000
100,47,2,1,41.3360176373821,0,10000
12,6,3,2,0.604726794024284,0,6820
52,149,3,4,144.968345011828,0,4530
57,98,3,4,91.804731857052,1,6310
30,74,3,4,67.8631852827941,1,5680
116,157,3,1,152.854731674568,1,7490
67,183,1,3,175.574400933422,0,4660
15,94,3,2,86.2607698196093,1,4330
95,48,1,3,44.9291842909433,1,10000
17,29,2,2,24.3992365068546,1,6580
104,64,1,2,59.0711329967175,0,10000
120,185,1,2,178.643865823974,0,7250
32,49,1,3,41.2377415929343,1,6930
100,163,3,4,156.612729898841,0,6510
106,17,2,3,13.5093808716406,1,10000
112,27,3,4,19.4382634065532,0,10000
108,123,2,1,121.312896225007,1,8310
95,51,3,2,46.2111543884055,1,9620
25,155,3,4,148.952502801739,1,3000
114,60,1,3,55.1832255090531,0,10000
7,121,1,3,116.393640805256,1,3520
34,46,1,1,41.1121642504334,1,7120
98,154,2,3,148.035968297479,1,6880
77,20,1,1,13.3682524986966,0,10000
14,175,2,3,171.597341838928,1,2050
45,89,2,1,86.1860810576753,1,6180
59,77,3,2,72.2012550663375,0,7040
23,63,2,2,58.6724565687437,1,5860
66,26,2,1,18.6477927322687,0,9120
73,78,1,4,75.0497951887304,0,8110
47,51,2,1,45.7299733188336,1,7420
96,53,2,4,45.7962049580484,0,9810
49,127,3,2,126.127528953449,1,5040
56,19,2,3,17.3756698622261,0,8830
81,51,2,2,48.3449409220645,0,9120
30,154,1,2,150.532963176668,1,3680
57,50,1,1,42.0467567776632,0,8150
36,72,3,2,64.3210677248333,1,6040
12,54,3,2,52.456904844147,1,5380
0,83,1,4,74.6230685111828,1,4310
13,180,2,4,176.817787900936,0,1850
77,22,3,1,16.8675081878205,1,9590
74,106,2,2,96.2835706778904,0,7120
24,149,3,4,145.113157562741,0,3130
82,175,3,4,167.085189803204,0,5250
98,28,1,3,20.8032956030027,0,10000
20,149,2,2,142.718258027847,0,3130
93,155,2,3,148.289654884232,1,6600
32,97,2,2,90.0790205249226,0,5290
6,71,1,3,64.3476116872819,0,4970
87,12,1,4,8.66154102003026,0,10000
73,34,3,1,30.4470074653468,1,9030
95,115,3,4,108.249826475257,1,7700
23,21,3,3,14.7239547572962,0,6920
91,68,2,4,62.8655929154987,0,9110
93,97,3,1,91.3577624020264,1,8140
60,22,2,2,16.5356899570485,1,8940
66,77,3,3,69.7669316164873,0,7390
36,198,1,3,192.559141151481,1,2660
75,91,1,2,84.0739600898435,0,7820
89,171,3,2,169.15289001087,1,5720
59,59,2,2,54.9555615194953,0,7780
101,116,3,4,112.959546025047,0,7970
109,71,2,2,67.712745870466,0,9920
102,171,1,1,170.725237608613,0,6770
112,162,2,3,156.713642321174,0,7340
104,10,1,3,6.27169366101446,0,10000
116,152,2,1,145.345184212936,0,7840
72,90,1,1,83.7266605099736,0,7700
19,109,2,3,108.824166685116,0,4280
97,71,3,3,65.0634014561025,0,9120
59,97,3,1,92.3552713114759,0,6440
13,26,3,2,23.326806115083,0,6270
33,188,1,3,183.62820290824,1,2810
7,148,3,4,141.944104659302,0,2310
93,163,1,2,160.439744629056,0,6560
106,165,1,1,157.285395205141,1,7150
107,182,1,4,176.211326534562,0,6690
63,177,2,2,168.19137636239,1,4440
63,172,1,3,162.576394764891,0,4790
93,83,2,2,75.6637492832844,1,8760
116,33,2,3,26.8539975636529,0,10000
112,30,3,2,26.8892511274717,1,10000
17,186,1,2,181.666122259523,0,2070
114,148,3,3,146.078570587862,1,7660
48,186,2,1,181.162539477807,1,3420
111,161,2,3,156.444124511093,1,7320
109,161,1,3,155.609430624596,0,7420
91,95,1,1,90.7755064489444,1,8500
91,103,1,2,94.8079275199827,0,8260
4,43,1,2,37.6866141286042,0,5710
85,162,2,2,158.39022195166,0,5990
37,171,3,3,165.273572496273,1,3120
76,93,1,4,87.0693233620382,0,7810
96,112,2,1,105.119052172906,1,8040
63,96,2,3,89.2073291514041,0,6870
106,94,3,4,92.3695053216154,0,8880
97,6,1,4,0.06856492575809,0,10000
91,131,2,4,125.987200115368,0,7220
52,41,2,1,35.7755750502907,0,7970
109,187,2,2,179.134395286839,0,6440
59,159,1,3,157.06116913784,1,4980
17,14,3,3,6.02014191485322,1,6830
111,55,1,3,56.0326023279193,0,10000
56,182,1,1,177.912730248237,0,4140
62,156,3,3,150.046002719914,0,4820
116,180,3,4,176.120347761903,0,6800
113,111,1,1,106.893975881654,1,9120
43,140,1,4,135.020563520608,0,4750
43,122,1,4,117.541875334949,1,5290
8,127,3,3,125.584490943366,1,2990
51,62,3,4,55.2741472871689,0,7090
71,43,1,3,35.1255226627171,1,9060
98,190,3,2,185.023684596786,0,5600
57,167,3,3,163.25163563777,0,4240
35,126,3,2,119.849602920781,0,4370
44,60,2,1,56.0852344200777,0,7000
114,129,1,3,126.8096455093,1,8630
92,176,1,1,168.100707176304,1,6120
83,15,2,4,9.24183227177582,0,10000
11,39,1,2,34.2383654227946,0,6180
79,158,1,3,151.685457849661,1,6010
64,33,3,4,28.4629723275328,1,8610
6,55,3,1,50.0326805968138,1,5050
102,12,2,3,7.44453230196877,1,10000
104,102,2,1,96.1781116340702,1,8740
106,57,3,4,54.4532353850228,1,9990
56,158,2,1,153.672061906857,1,4660
56,147,1,3,139.946111310615,1,5190
106,108,1,1,105.94036051021,0,8860
66,43,2,2,34.6409348585271,1,8610
91,192,3,4,190.774533846134,0,5190
99,75,3,1,71.2917108897567,1,9100
116,81,3,2,73.9807471785826,0,9770
115,74,3,1,69.45316948093,1,9930
83,60,2,4,55.4031620337269,0,8950
75,95,2,1,91.6698429714181,0,7500
21,31,2,2,22.0123234200962,0,6720
31,177,3,1,172.799013702448,1,2640
89,51,3,4,45.3953258150723,1,9320
91,112,3,4,104.108989772816,1,7590
66,147,2,2,141.840623026825,0,5490
118,198,3,1,195.23927538073,0,6360
23,18,2,2,14.9572132383202,1,7210
83,41,1,3,34.9991636547509,1,9720
75,116,1,2,109.567154025127,1,7070
35,38,2,1,30.2570285989744,1,7210
6,99,1,1,89.6796034824856,1,4130
45,200,2,2,194.579273223869,0,2850
103,162,2,4,157.635473471749,1,6890
72,103,3,3,100.450084150653,0,6910
81,141,3,4,132.804123258687,0,6220
60,54,1,4,49.1660974150625,1,8180
112,86,2,1,79.6247786456085,1,9620
106,77,2,4,74.3650524106137,1,9590
29,166,3,2,158.394939052584,1,2870
76,141,2,4,135.137040827638,0,6170
117,67,3,3,65.2715820326486,1,10000
26,70,1,1,66.6022204683589,0,6000
115,116,2,1,113.299915773034,0,8870
90,121,2,2,115.286270358397,1,7470
40,147,1,1,142.090108793319,1,4390
67,108,2,3,104.345498229148,0,6710
118,72,2,4,68.6304666581998,1,10000
118,108,3,4,107.698610664405,0,9060
61,59,3,2,53.3017159906332,0,7680
2,87,3,3,76.9129432610647,0,3890
80,90,2,3,86.2436008526809,0,7900
112,65,1,1,61.463904162875,0,10000
116,77,1,2,70.5838572910409,1,10000
111,8,1,2,2.47944601776728,0,10000
96,31,2,2,27.8302233507077,0,10000
73,78,2,1,75.0023468080824,0,7910
18,132,3,1,126.161089783595,1,3340
112,177,3,3,168.843804188369,1,6690
4,146,1,2,143.319688733539,1,2620
112,127,1,1,120.909296525762,1,8590
93,11,1,2,5.00036383076055,0,10000
61,125,3,1,122.472334334254,0,5700
39,66,1,1,61.6376279431282,1,6770
49,17,3,2,14.5305418919723,0,8340
0,117,1,4,110.511231628448,0,3290
35,135,1,2,130.86414056943,0,4500
16,53,1,3,46.7705535245118,0,6010
3,191,1,2,184.026539023835,1,1220
59,126,1,2,118.002708748835,0,5970
13,133,3,2,124.789222999309,1,3060
92,66,2,2,61.2603855106901,1,9220
46,198,2,1,194.631270821537,0,2960
111,94,1,2,85.6002645463199,0,9530
57,68,3,3,63.9267155372984,1,7210
119,140,1,1,135.864135823778,0,8550
37,91,3,2,86.4432731567597,0,5520
88,176,3,4,173.403066051436,0,5520
86,199,2,3,194.672558489894,1,4930
96,74,2,1,66.7858765794262,1,9180
73,12,1,4,10.2134810214196,0,10000
68,56,2,4,52.1243932875107,0,8320
104,6,1,2,0.614662991589385,1,10000
95,10,3,4,5.97643696429336,0,10000
64,189,1,2,184.860287335693,1,4330
32,47,1,4,43.4174228980704,0,6990
3,130,2,4,124.552639074732,1,2850
66,48,3,1,45.1542266788376,1,8260
63,41,1,2,37.342597795079,0,8720
79,140,2,3,134.327808302857,0,6350
37,59,2,4,48.3951545584167,1,6680
32,79,3,1,71.7387488603095,1,5630
88,87,1,4,78.9998794066396,1,8590
46,74,3,1,67.9998707943617,1,6480
33,147,2,2,144.028062990827,1,3840
65,108,2,2,104.728296348211,1,6610
86,147,3,4,140.336035129294,1,6290
3,164,1,3,158.516426712098,0,2030
91,35,1,3,29.4032697747376,0,10000
10,151,3,4,146.027581578736,1,2370
113,162,2,4,156.824910465716,0,7390
72,26,3,4,20.8698317732664,0,9220
104,6,3,1,0,0,10000
120,194,1,1,185.978472883166,0,6980
90,34,3,2,28.167298484469,1,9880
58,142,1,4,136.526595067724,1,5440
45,134,1,4,128.13082592361,0,5030
13,188,2,1,185.855284640798,1,1610
51,92,2,2,88.4101250383337,0,6390
16,174,1,1,168.680990046025,1,2380
6,66,2,1,58.259359731249,0,4920
39,161,2,2,152.368992732165,1,3720
45,116,1,1,109.093048110678,1,5570
19,169,3,3,164.995343565031,0,2280
3,93,1,2,90.9091719496589,1,4160
16,51,1,4,46.5164601689365,0,6070
88,56,2,3,51.9759347371178,0,9320
85,179,1,3,171.542995106873,0,5680
76,177,1,2,170.247835955545,0,5290
27,118,2,3,113.714681962526,0,4410
78,177,1,4,170.950958801317,1,5390
39,150,2,1,145.001908984266,0,4050
19,44,3,3,39.1642016075159,1,6030
97,192,1,3,185.261613617535,0,5890
38,145,3,3,141.316595901466,1,3950
74,91,3,1,84.1050456633295,0,7370
80,159,3,3,156.82867791061,1,5630
102,87,2,2,84.9048622529733,0,9090
16,54,2,1,53.1801051432838,1,5780
42,194,1,2,191.746121581425,0,3080
92,119,2,1,113.595065928761,1,7630
65,67,1,3,60.5786444763562,0,8040
92,102,1,4,94.2507403786643,1,8340
42,85,3,3,82.0002144543379,0,5950
66,17,2,3,14.648795013849,1,9390
81,86,1,2,83.3517902130311,0,8270
73,47,1,4,40.4438443388789,1,9040
47,118,2,3,115.079327715874,1,5410
69,34,3,3,27.910613025077,0,8830
26,80,2,3,73.5105010607287,0,5500
2,126,3,4,121.086888656755,1,2720
50,56,1,4,50.8739741345845,0,7620
117,114,3,2,110.570590750915,1,8830
108,23,3,4,14.9626098208752,1,10000
17,177,3,4,171.225682600725,1,1940
17,148,3,2,143.167028079647,0,2810
71,63,1,2,57.1244198086889,0,8460
76,105,2,3,102.940568100651,1,7250
43,85,1,3,80.6400520449787,0,6400
31,190,2,4,185.09645232887,1,2450
65,26,1,3,20.0930982328652,1,9270
62,22,3,4,17.1703375272918,0,8840
109,114,3,1,109.254310004082,1,8430
119,43,2,1,37.8580462888113,0,10000
2,125,3,2,120.798448524228,1,2750
54,187,3,4,180.94682575723,1,3490
0,148,1,2,144.939999811548,1,2360
101,92,2,4,89.0683800116677,0,8890
115,54,1,4,50.6184244567647,1,10000
120,103,2,4,95.5121680938877,1,9510
68,156,1,3,151.23086376662,1,5520
49,58,2,1,53.708762187855,0,7310
57,139,1,4,129.577441523128,0,5480
0,135,3,1,132.262288768899,1,2350
16,130,2,4,126.549862522407,0,3500
36,199,2,4,194.400494633341,1,2430
37,31,1,3,25.1751911217165,0,7720
97,55,3,2,47.5032882262637,0,9600
102,143,2,1,142.050098165891,0,7410
114,163,2,2,158.394198287151,1,7410
6,47,3,2,46.1387902148828,0,5290
10,89,2,2,85.6557490439293,0,4430
104,186,2,1,181.682622114832,0,6220
35,176,3,2,170.925499756476,1,2870
16,106,3,4,105.391480507517,1,4020
31,163,1,3,158.182444296203,0,3460
67,173,1,3,166.815060623203,1,4960
98,178,1,2,172.130071063119,0,6360
60,8,3,4,1.33322565705111,0,9160
101,91,1,3,87.3190681007203,1,9120
61,133,1,3,128.914866484765,1,5860
87,111,2,1,108.308579122355,1,7620
88,179,2,2,175.287914268146,1,5630
63,13,3,4,5.35442679879461,1,9160
99,132,2,4,123.501846921605,0,7590
26,187,3,1,179.831528293239,1,2090
25,177,3,3,169.04634588569,0,2340
21,160,1,2,156.285467124213,1,3050
82,82,1,2,77.2794597135971,0,8440
102,54,3,2,51.9135196621876,0,9880
89,88,3,4,82.4704009432937,1,8210
24,25,3,3,17.0531094430987,1,6850
70,158,2,2,153.91372736652,0,5360
43,83,3,1,77.9184100757051,0,6060
52,73,1,1,66.3102582909859,1,7210
15,49,3,1,43.8522201068495,0,5680
41,153,2,3,144.656352427453,0,4060
5,63,1,2,54.1687904841416,1,5160
37,170,2,2,168.178276194491,1,3350
1,147,1,2,145.099923879536,0,2440
17,185,2,4,179.650854311674,1,1900
68,52,2,1,46.2505711306457,1,8440
72,54,2,4,48.9980123410988,1,8580
67,69,3,2,64.5898579062892,0,7680
101,150,2,2,148.313387628012,0,7150
36,91,2,3,86.656055345256,0,5670
45,172,1,3,166.065402014968,1,3890
108,21,1,2,16.0753253515479,0,10000
5,112,1,2,104.548626998295,0,3690
78,90,3,2,90.2187191184421,1,7600
105,199,3,2,190.22924135067,1,5680
60,132,3,4,127.394973449485,0,5440
40,50,3,4,46.4889177849823,1,6900
103,143,1,3,137.696444519051,1,7660
104,125,3,4,122.048555351192,1,7850
56,99,2,3,94.6584792364003,1,6430
86,28,2,2,21.8519574261337,0,10000
2,87,1,3,81.70187391165,1,4290
49,110,3,3,106.241814158037,1,5550
91,165,2,1,156.600088793172,1,6200
105,111,1,3,102.162000428715,0,8720
116,60,2,3,55.3676253863259,0,10000
114,84,1,1,79.4299517050846,0,9980
6,16,3,2,8.8381267148971,0,6220
44,114,3,4,106.488935558174,0,5180
13,25,2,3,20.3969685769204,0,6500
120,158,1,1,152.101593042823,1,8060
75,172,2,2,167.271118564935,1,5190
7,20,3,3,16.2352800824806,0,6150
11,95,2,2,90.7009454717725,1,4300
100,80,2,3,78.3096710317536,0,9200
90,182,2,1,175.550153493678,0,5640
30,128,3,2,126.575726587327,0,4060
66,93,3,4,90.0224076097043,1,6910
115,115,1,3,108.037523187821,0,9100
25,49,3,4,44.2191313540165,1,6180
37,184,2,3,179.830739161222,0,2930
100,158,1,3,158.050805499824,1,7060
101,183,2,4,174.872446368829,0,6160
120,183,3,3,179.281197723597,0,6910
6,14,2,4,10.7403682440661,0,6480
109,16,1,4,8.4089915691531,1,10000
94,55,2,1,45.4418384480309,1,9650
9,42,2,4,34.3553913590566,1,5790
57,159,2,2,153.969903030021,1,4680
64,51,3,4,46.145386420881,0,8070
119,136,2,2,134.02720300035,1,8470
26,165,3,2,158.44012360694,1,2750
73,18,3,3,16.1145658911677,1,9510
17,105,1,2,100.206013260843,0,4500
93,90,3,4,81.7939584283193,0,8350
60,22,2,2,20.8436724597635,1,8940
13,174,1,2,167.076266068887,1,2230
63,39,3,2,36.244916227249,1,8380
46,199,1,2,193.185029917974,1,3130
97,35,3,1,30.3358614854326,0,10000
113,120,1,3,115.928411888169,0,8850
78,78,1,4,75.993254534074,0,8360
62,113,2,2,109.744778098272,0,6310
38,155,1,3,148.893803432329,0,4050
34,71,2,2,68.0167025356564,1,6170
7,83,3,1,82.0134642366403,1,4260
117,38,2,2,32.4204755194338,1,10000
1,163,3,2,158.337911293063,0,1560
23,164,3,1,157.860059955667,0,2630
49,155,2,2,151.050579292707,0,4400
61,23,2,2,18.9671408762701,0,8960
80,94,2,3,90.2425293861229,0,7780
12,185,2,3,182.310444631597,0,1650
112,98,2,1,91.8699020463188,0,9260
1,175,1,1,172.217518683615,1,1600
103,38,1,3,29.5777736528744,0,10000
100,76,3,2,70.5411890402737,1,9120
63,149,3,1,139.2716538787,1,5080
65,40,2,1,38.2458492758873,1,8650
108,28,2,2,20.2299968957129,1,10000
88,190,1,2,182.434633500002,0,5500
97,193,1,4,188.074009182103,1,5860
91,138,1,3,135.156548610028,1,7210
49,22,2,2,14.6393418206449,1,8390
51,159,2,4,150.965468088338,1,4380
81,102,3,1,98.0358345032614,1,7390
107,108,3,4,101.59953393117,1,8510
111,6,2,1,2.29660037396617,0,10000
68,189,3,1,184.843488972715,1,4130
25,182,3,2,178.705090352935,0,2190
89,191,1,2,186.903390663175,1,5520
57,160,2,1,155.53386852919,0,4650
44,77,1,2,77.6242587951646,0,6690
85,24,1,4,18.5654681566788,0,10000
37,194,1,2,184.94025347768,0,2830
51,51,2,4,44.9695709528238,1,7620
19,79,1,1,75.7760979320429,1,5380
43,173,3,4,163.945747399759,0,3360
89,157,2,1,152.581003389094,1,6340
25,55,2,2,50.0088287007816,0,6200
30,116,2,1,110.942687302124,1,4620
96,74,2,4,64.3390029066014,1,9180
106,81,1,1,75.6001086874477,0,9670
84,146,3,3,141.056957478648,1,6220
21,199,1,4,195.28990846127,1,1880
103,135,1,4,130.072382632546,1,7900
17,177,1,1,171.319264572328,0,2340
106,13,1,1,3.47122625411499,1,10000
93,153,2,3,146.615445618945,1,6660
12,59,2,1,54.1696459610795,0,5430
114,118,3,3,112.005740358139,0,8560
71,30,1,4,24.6331955307884,1,9450
51,125,1,4,120.070492874271,0,5600
22,183,2,4,181.61334076454,0,2210
9,160,2,3,155.029660814938,1,2250
2,93,1,3,86.2008329506011,1,4110
105,156,3,4,151.152984559673,0,6970
4,134,1,3,128.857893386848,0,2980
36,101,3,2,94.202761712465,1,5170
56,154,2,3,149.347404956583,0,4780
3,62,2,2,56.7149689593857,1,4890
35,174,2,1,170.981820686882,1,3130
94,121,3,1,113.44175757406,0,7470
63,90,3,4,83.2708171620585,1,6850
20,186,3,2,181.340525768197,1,1820
82,104,1,2,98.3847811114817,1,7780
88,47,3,3,42.8750631382812,1,9390
16,77,3,3,71.4642750267628,0,4890
40,7,1,1,5.03867924245053,0,8590
3,33,1,1,28.9999956267837,0,5960
10,50,3,3,45.285040887885,0,5400
44,149,2,1,144.904221995863,0,4330
28,191,1,3,189.037895585349,0,2470
39,142,1,3,140.648599132661,0,4490
33,79,1,1,71.3864656903037,0,6080
93,42,1,1,36.9280348189686,1,10000
72,100,2,1,94.7691257121192,1,7200
88,152,1,3,143.973336682211,1,6640
72,171,1,4,169.289436090876,0,5270
56,37,1,1,33.4968278022493,0,8490
24,32,1,4,25.6379876313719,0,7040
17,132,1,3,126.921815764806,0,3690
21,185,1,4,175.675474278248,0,2300
108,106,3,3,100.607265934988,1,8620
94,149,2,4,146.905656201058,1,6830
8,121,2,4,113.451726221936,0,3370
96,57,1,3,53.4233130373144,0,9890
49,37,1,3,31.2726714976271,1,8140
90,166,2,2,162.774499475328,1,6120
66,174,2,1,167.807992805786,0,4680
99,136,1,3,132.858029677712,0,7670
41,34,1,2,31.4527605276422,1,7830
109,171,1,1,165.307768775076,1,7120
73,109,3,2,105.181536968264,0,6780
15,142,1,2,137.094143883436,1,3290
106,93,3,4,90.5360439197001,1,8910
23,78,2,1,76.6617859668212,0,5410
41,127,2,2,117.734465709375,0,4840
7,177,2,4,170.59083343454,1,1640
70,55,1,1,50.3675534690651,1,8650
62,5,1,2,0,0,9750
28,78,2,3,72.3697186359348,1,5660
109,101,3,3,99.4706453162431,0,8820
13,143,2,4,139.780466186917,0,2960
33,142,2,3,137.80733412747,1,3990
19,118,2,2,114.846025961402,1,4010
74,6,1,4,0,1,10000
116,173,1,4,167.088916859431,0,7410
84,14,1,4,8.44864551565711,0,10000
29,71,3,4,64.8539316823552,0,5720
78,134,1,4,130.589891527153,0,6680
37,124,1,4,116.015305055983,0,4930
98,34,1,1,29.5283716920838,1,10000
117,150,1,2,144.873861459042,0,8150
40,5,1,2,0,0,8650
84,90,3,3,83.6892459117728,1,7900
109,6,1,4,4.25545540682111,1,10000
69,189,3,1,189.653754982022,1,4180
4,77,1,1,69.5903337773035,1,4690
12,30,2,3,24.8935383192827,0,6300
107,117,3,1,108.610666491591,1,8240
76,77,3,4,71.4619013310241,1,7890
86,182,1,1,176.109664923286,0,5640
38,191,1,1,186.569895197426,0,2970
40,64,3,4,54.6917349793491,1,6480
69,141,2,2,139.415760324655,0,5820
49,163,1,3,157.833719631652,0,4360
59,69,2,3,60.888563001648,0,7480
110,78,2,3,72.0462976475017,0,9760
53,23,2,1,18.0508844367608,0,8560
70,43,2,1,40.4431704903269,0,8810
92,15,2,2,5.34025787341217,1,10000
79,193,1,3,188.287655683445,0,4960
42,19,3,4,11.0474791157016,1,7930
72,85,2,3,80.7730019402837,1,7650
53,83,2,1,79.3598900730148,0,6760
86,172,1,3,168.224333966614,0,5940
35,46,1,1,40.9124823355355,0,7170
92,144,3,1,134.352777220164,0,6680
105,15,3,3,8.65283656728755,0,10000
6,77,1,3,71.5912529197538,1,4790
5,130,3,1,126.831009656193,0,2750
77,121,3,3,116.056216338188,1,6620
26,19,1,1,9.64650323161811,0,7530
97,38,2,4,31.2593412494831,1,10000
79,65,3,2,58.6086973715284,1,8400
2,92,2,4,89.5574271145167,1,3940
4,99,3,2,92.5808287251051,0,3630
83,169,2,4,164.683385026321,0,5680
118,128,2,4,121.347423222062,0,8660
4,79,3,4,74.6155702053279,1,4230
35,197,1,2,192.896496040106,0,2640
60,21,1,3,16.2857286388548,1,9170
9,68,1,3,61.6520943422102,1,5210
95,38,3,4,31.6347792149303,0,10000
37,14,2,3,10.7217101218115,0,8030
22,140,3,1,136.356989674139,1,3300
48,5,3,2,0.372485241814264,0,8650
32,149,3,1,142.540738757144,0,3530
20,135,1,4,128.79856026515,1,3750
30,139,2,4,132.759418947277,0,3930
85,104,1,2,100.695540225192,0,7930
24,40,2,1,32.7008657388964,1,6600
47,35,2,1,25.9738819504192,0,7900
58,179,3,4,174.687666241645,1,3930
28,59,1,3,51.6204100410861,0,6430
56,76,2,4,70.8377505674256,0,7120
66,18,1,3,9.50635488709376,1,9560
63,143,1,2,139.213767858456,1,5660
21,100,1,3,91.5157465717362,1,4850
43,16,3,2,10.4256130826829,0,8070
60,88,3,3,80.3240390447961,0,6760
7,103,1,1,95.7400902881062,0,4060
21,115,1,1,109.870772978567,0,4400
27,44,1,3,35.3216077023453,0,6830
83,47,3,2,41.7590874677172,1,9140
11,199,1,4,192.89185065303,1,1380
15,27,1,1,20.3113486536872,1,6740
7,120,2,3,114.826890108842,1,3350
39,112,2,4,106.097058720617,1,5190
44,130,3,1,124.928483314405,1,4700
81,130,1,4,128.201287334065,1,6950
2,10,1,4,6.10832599420696,1,6600
104,48,2,4,44.0498126808508,1,10000
87,180,3,1,177.018893999696,1,5350
31,136,3,1,132.995711553779,0,3870
114,103,3,2,103.484126486104,0,9010
78,136,1,2,138.394471825896,0,6620
114,130,1,4,126.263941549979,1,8600
94,35,2,2,29.7192568890748,0,10000
70,97,3,4,95.4871478207902,0,6990
73,198,3,4,193.237759393701,1,4110
105,180,3,1,177.088877738515,0,6250
54,85,3,1,79.8773968824471,1,6550
54,19,3,4,13.1123551548694,1,8530
67,57,3,1,50.0082712785803,0,8040
91,14,1,1,11.616448614261,0,10000
65,43,2,3,38.4561984139578,1,8560
48,95,2,3,90.7886139779688,1,6150
59,124,3,4,117.380667991879,0,5630
83,58,3,3,49.0350246073773,0,8810
113,159,3,1,156.254666390394,0,7280
99,200,1,1,196.02849201511,0,5750
97,124,2,4,117.245423339471,0,7730
61,46,1,3,40.0859909403929,0,8470
116,81,3,3,74.0994887385066,1,9770
66,60,3,1,55.7661383932861,1,7900
51,162,3,3,154.003632296061,1,4090
111,85,2,3,76.8165509094072,1,9600
112,197,3,1,191.97998897119,1,6090
38,98,2,1,92.3919742303593,0,5560
8,93,1,4,84.166900984743,1,4410
54,73,1,3,69.7003469006788,0,7310
107,95,2,4,87.4456553079476,1,9100
42,14,3,2,5.97157592036613,0,8080
29,143,1,4,138.381335022308,1,3960
55,38,3,1,37.564200381761,1,8010
12,41,3,1,35.9688487859883,1,5770
34,168,2,3,161.616509906988,0,3260
120,77,2,1,72.0572933196562,0,10000
37,17,1,3,16.6340048190289,1,8140
81,35,3,1,29.2972204000307,0,9400
66,116,1,2,111.889503578835,0,6620
75,173,3,1,170.622963844157,1,4960
65,23,3,4,19.1651029505784,0,8960
73,135,1,1,129.549107112058,1,6400
65,5,1,4,1.95518728639437,1,9900
75,130,3,3,125.208476532446,0,6250
49,22,3,1,17.2791547106087,0,8190
85,148,1,1,139.351975074253,1,6610
89,155,3,2,146.771588267768,0,6200
111,174,2,1,171.299579162192,1,6930
63,85,1,2,79.8177272798087,1,7400
2,72,1,1,67.2485266704981,0,4740
108,49,1,2,43.2895648753962,1,10000
77,179,1,2,174.510240991545,1,5280
104,82,1,4,76.2459722074789,1,9540
91,178,3,4,173.400993280654,1,5610
89,90,2,3,87.7780344296122,0,8350
86,153,1,3,149.421516862096,0,6510
64,53,1,4,48.1451445068124,1,8410
